date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-14,WT0002L2,control,M,ACN,1,3,12,0,2
2023-07-14,WT0002L2,control,M,ACN,2,3,10,0,2
2023-07-14,WT0002L2,control,M,ACN,3,3,22,0,2
2023-07-14,WT0002L2,control,M,ACN,4,3,20,0,2
2023-07-14,WT0002L2,control,M,ACN,5,3,20,0,2
2023-07-14,WT0002L2,control,M,ACN,6,3,18,0,2
2023-07-14,WT0002L2,control,M,ACN,7,3,10,0,1
2023-07-14,WT0002L2,control,M,ACN,8,3,12,0,2
2023-07-14,WT0002L2,control,M,ACN,9,3,14,0,0
2023-07-14,WT0002L2,control,M,ACN,10,3,16,0,2
2023-07-14,WT0002L2,control,M,ACN,11,3,14,0,2
2023-07-14,WT0002L2,control,M,ACN,12,3,14,0,2
2023-07-14,WT0002L2,control,M,ACN,13,3,20,0,2
2023-07-14,WT0002L2,control,M,ACN,14,3,16,0,1
2023-07-14,WT0002L2,control,M,ACN,15,3,10,0,1
2023-07-14,WT0002L2,control,M,ACN,16,3,14,0,2
2023-07-14,WT0002L2,control,M,ACN,17,3,20,0,1
2023-07-14,WT0002L2,control,M,ACN,18,3,16,0,2
2023-07-14,WT0002L2,control,M,ACN,19,3,10,0,0
2023-07-14,WT0002L2,control,M,ACN,20,3,14,0,2
2023-07-14,WT0002L2,control,M,ACN,21,3,16,0,2
2023-07-14,WT0002L2,control,M,ACN,22,3,14,0,2
2023-07-14,WT0002L2,control,M,ACN,23,3,18,0,2
2023-07-14,WT0002L2,control,M,ACN,24,3,20,0,2
2023-07-14,WT0002L2,control,M,ACN,25,3,12,0,2
2023-07-14,WT0002L2,control,M,ACN,26,3,18,0,2
2023-07-14,WT0002L2,control,M,ACN,27,3,22,0,2
2023-07-14,WT0002L2,control,M,ACN,28,3,12,0,2
2023-07-14,WT0002L2,control,M,ACN,29,3,16,0,1
2023-07-14,WT0002L2,control,M,ACN,30,3,16,0,2
2023-07-14,WT0002L2,control,M,ACN,31,3,22,0,2
2023-07-14,WT0002L2,control,M,ACN,32,3,14,0,2
2023-07-14,WT0002L2,control,M,ACN,33,3,22,0,2
2023-07-14,WT0002L2,control,M,ACN,34,3,22,0,1
