date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-19,WT0001L2,control,F,ASM,1,3,14,0,2
2023-07-19,WT0001L2,control,F,ASM,2,3,12,0,1
2023-07-19,WT0001L2,control,F,ASM,3,3,16,0,2
2023-07-19,WT0001L2,control,F,ASM,4,3,18,0,2
2023-07-19,WT0001L2,control,F,ASM,5,2,12,0,1
2023-07-19,WT0001L2,control,F,ASM,6,1,20,0,2
2023-07-19,WT0001L2,control,F,ASM,7,3,10,0,2
2023-07-19,WT0001L2,control,F,ASM,8,3,18,0,1
2023-07-19,WT0001L2,control,F,ASM,9,3,20,0,1
2023-07-19,WT0001L2,control,F,ASM,10,3,12,0,2
2023-07-19,WT0001L2,control,F,ASM,11,3,10,0,1
2023-07-19,WT0001L2,control,F,ASM,12,1,20,0,2
2023-07-19,WT0001L2,control,F,ASM,13,3,10,0,1
2023-07-19,WT0001L2,control,F,ASM,14,1,16,0,2
2023-07-19,WT0001L2,control,F,ASM,15,3,18,0,2
2023-07-19,WT0001L2,control,F,ASM,16,3,20,0,2
2023-07-19,WT0001L2,control,F,ASM,17,3,10,0,1
2023-07-19,WT0001L2,control,F,ASM,18,3,16,0,1
2023-07-19,WT0001L2,control,F,ASM,19,2,16,0,2
2023-07-19,WT0001L2,control,F,ASM,20,1,18,0,2
2023-07-19,WT0001L2,control,F,ASM,21,3,20,0,2
2023-07-19,WT0001L2,control,F,ASM,22,5,14,0,1
2023-07-19,WT0001L2,control,F,ASM,23,5,16,0,1
2023-07-19,WT0001L2,control,F,ASM,24,3,20,0,1
2023-07-19,WT0001L2,control,F,ASM,25,3,20,0,0
2023-07-19,WT0001L2,control,F,ASM,26,3,20,0,2
