date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-22,WT0001LR,control,F,JHO,1,3,20,0,2
2023-07-22,WT0001LR,control,F,JHO,2,3,16,0,2
2023-07-22,WT0001LR,control,F,JHO,3,4,18,0,2
2023-07-22,WT0001LR,control,F,JHO,4,3,16,0,2
2023-07-22,WT0001LR,control,F,JHO,5,3,18,0,2
2023-07-22,WT0001LR,control,F,JHO,6,3,18,0,2
2023-07-22,WT0001LR,control,F,JHO,7,3,14,0,1
2023-07-22,WT0001LR,control,F,JHO,8,3,18,0,2
2023-07-22,WT0001LR,control,F,JHO,9,2,16,0,1
2023-07-22,WT0001LR,control,F,JHO,10,3,12,0,1
2023-07-22,WT0001LR,control,F,JHO,11,3,14,0,1
2023-07-22,WT0001LR,control,F,JHO,12,3,14,0,0
2023-07-22,WT0001LR,control,F,JHO,13,3,10,0,1
2023-07-22,WT0001LR,control,F,JHO,14,1,14,0,2
2023-07-22,WT0001LR,control,F,JHO,15,2,12,0,1
2023-07-22,WT0001LR,control,F,JHO,16,3,20,0,2
2023-07-22,WT0001LR,control,F,JHO,17,3,20,0,0
2023-07-22,WT0001LR,control,F,JHO,18,4,10,0,1
2023-07-22,WT0001LR,control,F,JHO,19,3,18,0,1
2023-07-22,WT0001LR,control,F,JHO,20,3,20,0,1
2023-07-22,WT0001LR,control,F,JHO,21,3,12,0,2
2023-07-22,WT0001LR,control,F,JHO,22,3,14,0,1
2023-07-22,WT0001LR,control,F,JHO,23,3,14,0,1
2023-07-22,WT0001LR,control,F,JHO,24,3,14,0,1
2023-07-22,WT0001LR,control,F,JHO,25,4,14,0,1
2023-07-22,WT0001LR,control,F,JHO,26,5,16,0,0
2023-07-22,WT0001LR,control,F,JHO,27,4,14,0,1
2023-07-22,WT0001LR,control,F,JHO,28,1,14,0,2
2023-07-22,WT0001LR,control,F,JHO,29,3,10,0,1
2023-07-22,WT0001LR,control,F,JHO,30,2,14,0,1
2023-07-22,WT0001LR,control,F,JHO,31,3,18,0,1
2023-07-22,WT0001LR,control,F,JHO,32,5,10,0,1
2023-07-22,WT0001LR,control,F,JHO,33,3,14,0,1
2023-07-22,WT0001LR,control,F,JHO,34,3,20,0,2
2023-07-22,WT0001LR,control,F,JHO,35,3,18,0,1
2023-07-22,WT0001LR,control,F,JHO,36,3,14,0,1
2023-07-22,WT0001LR,control,F,JHO,37,3,10,0,1
2023-07-22,WT0001LR,control,F,JHO,38,3,18,0,1
