date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-21,WT0001R2,control,F,JHO,1,4,12,0,2
2023-07-21,WT0001R2,control,F,JHO,2,3,12,0,2
2023-07-21,WT0001R2,control,F,JHO,3,3,16,0,2
2023-07-21,WT0001R2,control,F,JHO,4,3,16,0,2
2023-07-21,WT0001R2,control,F,JHO,5,2,14,0,2
2023-07-21,WT0001R2,control,F,JHO,6,3,10,0,2
2023-07-21,WT0001R2,control,F,JHO,7,3,10,0,2
2023-07-21,WT0001R2,control,F,JHO,8,3,12,0,1
2023-07-21,WT0001R2,control,F,JHO,9,5,16,0,2
2023-07-21,WT0001R2,control,F,JHO,10,3,14,0,2
2023-07-21,WT0001R2,control,F,JHO,11,3,10,0,1
2023-07-21,WT0001R2,control,F,JHO,12,3,12,0,1
2023-07-21,WT0001R2,control,F,JHO,13,3,16,0,1
2023-07-21,WT0001R2,control,F,JHO,14,3,10,0,1
2023-07-21,WT0001R2,control,F,JHO,15,3,18,0,2
2023-07-21,WT0001R2,control,F,JHO,16,4,20,0,2
2023-07-21,WT0001R2,control,F,JHO,17,3,18,0,2
2023-07-21,WT0001R2,control,F,JHO,18,3,10,0,1
2023-07-21,WT0001R2,control,F,JHO,19,2,20,0,2
2023-07-21,WT0001R2,control,F,JHO,20,3,14,0,1
2023-07-21,WT0001R2,control,F,JHO,21,3,10,0,1
2023-07-21,WT0001R2,control,F,JHO,22,3,10,0,1
2023-07-21,WT0001R2,control,F,JHO,23,5,16,0,2
2023-07-21,WT0001R2,control,F,JHO,24,3,14,0,1
2023-07-21,WT0001R2,control,F,JHO,25,3,18,0,2
2023-07-21,WT0001R2,control,F,JHO,26,3,18,0,2
2023-07-21,WT0001R2,control,F,JHO,27,2,18,0,2
2023-07-21,WT0001R2,control,F,JHO,28,2,18,0,2
2023-07-21,WT0001R2,control,F,JHO,29,3,12,0,1
2023-07-21,WT0001R2,control,F,JHO,30,3,14,0,1
2023-07-21,WT0001R2,control,F,JHO,31,3,14,0,1
2023-07-21,WT0001R2,control,F,JHO,32,3,18,0,2
2023-07-21,WT0001R2,control,F,JHO,33,5,16,0,1
2023-07-21,WT0001R2,control,F,JHO,34,2,12,0,1
2023-07-21,WT0001R2,control,F,JHO,35,3,10,0,2
2023-07-21,WT0001R2,control,F,JHO,36,1,16,0,2
2023-07-21,WT0001R2,control,F,JHO,37,3,20,0,2
2023-07-21,WT0001R2,control,F,JHO,38,3,12,0,1
