date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-20,WT0002L1,control,M,JHO,1,5,10,0,2
2023-07-20,WT0002L1,control,M,JHO,2,3,16,0,2
2023-07-20,WT0002L1,control,M,JHO,3,3,20,0,2
2023-07-20,WT0002L1,control,M,JHO,4,3,18,0,2
2023-07-20,WT0002L1,control,M,JHO,5,3,10,0,2
2023-07-20,WT0002L1,control,M,JHO,6,3,14,0,2
2023-07-20,WT0002L1,control,M,JHO,7,3,18,0,1
2023-07-20,WT0002L1,control,M,JHO,8,2,14,0,1
2023-07-20,WT0002L1,control,M,JHO,9,3,14,0,1
2023-07-20,WT0002L1,control,M,JHO,10,2,14,0,1
2023-07-20,WT0002L1,control,M,JHO,11,3,10,0,1
2023-07-20,WT0002L1,control,M,JHO,12,4,20,0,2
2023-07-20,WT0002L1,control,M,JHO,13,3,18,0,1
2023-07-20,WT0002L1,control,M,JHO,14,3,18,0,1
2023-07-20,WT0002L1,control,M,JHO,15,3,18,0,1
2023-07-20,WT0002L1,control,M,JHO,16,5,16,0,1
2023-07-20,WT0002L1,control,M,JHO,17,2,20,0,1
2023-07-20,WT0002L1,control,M,JHO,18,3,12,0,1
2023-07-20,WT0002L1,control,M,JHO,19,1,14,0,1
2023-07-20,WT0002L1,control,M,JHO,20,2,16,0,2
2023-07-20,WT0002L1,control,M,JHO,21,3,20,0,2
2023-07-20,WT0002L1,control,M,JHO,22,1,10,0,0
2023-07-20,WT0002L1,control,M,JHO,23,1,14,0,1
2023-07-20,WT0002L1,control,M,JHO,24,3,10,0,1
2023-07-20,WT0002L1,control,M,JHO,25,3,16,0,1
2023-07-20,WT0002L1,control,M,JHO,26,3,20,0,0
2023-07-20,WT0002L1,control,M,JHO,27,3,20,0,2
2023-07-20,WT0002L1,control,M,JHO,28,2,14,0,2
2023-07-20,WT0002L1,control,M,JHO,29,3,10,0,1
2023-07-20,WT0002L1,control,M,JHO,30,3,12,0,1
2023-07-20,WT0002L1,control,M,JHO,31,2,20,0,2
2023-07-20,WT0002L1,control,M,JHO,32,3,20,0,2
2023-07-20,WT0002L1,control,M,JHO,33,4,20,0,2
2023-07-20,WT0002L1,control,M,JHO,34,3,14,0,1
2023-07-20,WT0002L1,control,M,JHO,35,3,14,0,2
2023-07-20,WT0002L1,control,M,JHO,36,3,10,0,1
2023-07-20,WT0002L1,control,M,JHO,37,3,12,0,2
2023-07-20,WT0002L1,control,M,JHO,38,3,20,0,2
2023-07-20,WT0002L1,control,M,JHO,39,3,10,0,0
2023-07-20,WT0002L1,control,M,JHO,40,3,18,0,2
2023-07-20,WT0002L1,control,M,JHO,41,3,14,0,0
